road_segment,datetime,average_speed
0,2019-12-23 05:00:00,37.0
0,2019-12-05 05:00:02,37.6
0,2019-12-12 05:00:04,34.4
0,2019-12-29 05:00:04,30.7
0,2019-12-12 05:00:05,25.2
0,2019-12-30 05:00:08,29.0
0,2019-12-17 05:00:10,25.5
0,2019-12-10 05:00:12,34.4
0,2019-12-09 05:00:20,28.0
0,2019-12-12 05:00:20,30.1
0,2019-12-03 05:00:22,38.9
0,2019-12-11 05:00:27,40.3
0,2019-12-18 05:00:38,38.8
0,2019-12-30 05:00:58,23.7
0,2019-12-07 05:01:22,29.4
0,2019-12-09 05:01:23,32.1
0,2019-12-09 05:01:31,26.1
0,2019-12-19 05:01:53,22.6
0,2019-12-06 05:01:54,24.3
0,2019-12-27 05:01:57,24.9
0,2019-12-20 05:01:58,29.7
0,2019-12-20 05:02:00,28.6
0,2019-12-26 05:02:05,35.0
0,2019-12-27 05:02:24,37.0
0,2019-12-24 05:02:25,25.8
0,2019-12-08 05:02:36,28.3
0,2019-12-09 05:02:38,26.1
0,2019-12-08 05:02:47,25.9
0,2019-12-04 05:02:56,22.6
0,2019-12-06 05:03:14,26.4
0,2019-12-23 05:03:30,28.5
0,2019-12-24 05:03:38,24.2
0,2019-12-27 05:03:50,25.7
0,2019-12-01 05:03:57,25.6
0,2019-12-31 05:03:57,28.8
0,2019-12-31 05:04:00,24.9
0,2019-12-25 05:04:28,29.0
0,2019-12-06 05:04:43,30.9
0,2019-12-11 05:04:43,28.5
0,2019-12-27 05:04:44,27.4
0,2019-12-22 05:04:59,25.6
0,2019-12-22 05:05:00,22.0
0,2019-12-21 05:05:29,25.5
0,2019-12-22 05:05:56,27.4
0,2019-12-22 05:05:59,25.1
0,2019-12-22 05:06:03,23.0
0,2019-12-23 05:06:04,27.8
0,2019-12-22 05:06:13,20.5
0,2019-12-30 05:06:14,27.1
0,2019-12-04 05:06:19,23.7
0,2019-12-16 05:06:22,23.5
0,2019-12-22 05:06:51,22.6
0,2019-12-31 05:07:08,23.4
0,2019-12-24 05:07:49,29.4
0,2019-12-18 05:07:55,27.1
0,2019-12-17 05:08:00,27.1
0,2019-12-12 05:08:01,25.3
0,2019-12-05 05:08:08,24.8
0,2019-12-03 05:08:13,27.9
0,2019-12-17 05:08:31,25.6
0,2019-12-26 05:09:30,24.4
0,2019-12-10 05:09:43,28.7
0,2019-12-06 05:09:47,32.7
0,2019-12-29 05:09:48,26.9
0,2019-12-17 05:10:04,25.9
0,2019-12-13 05:10:08,27.9
0,2019-12-06 05:10:25,25.7
0,2019-12-23 05:10:37,25.7
0,2019-12-22 05:10:43,26.3
0,2019-12-31 05:11:10,24.0
0,2019-12-27 05:11:18,23.2
0,2019-12-23 05:11:26,27.1
0,2019-12-12 05:11:36,25.5
0,2019-12-15 05:11:46,32.7
0,2019-12-02 05:12:12,30.3
0,2019-12-08 05:12:15,26.6
0,2019-12-17 05:12:22,27.5
0,2019-12-01 05:12:29,28.8
0,2019-12-20 05:13:07,22.9
0,2019-12-26 05:13:19,39.2
0,2019-12-03 05:13:34,22.8
0,2019-12-11 05:13:36,28.4
0,2019-12-10 05:14:33,24.7
0,2019-12-11 05:14:53,25.0
0,2019-12-20 05:15:01,21.7
0,2019-12-15 05:15:17,25.4
0,2019-12-05 05:15:32,26.9
0,2019-12-19 05:15:44,24.0
0,2019-12-05 05:15:52,27.2
0,2019-12-11 05:16:18,28.9
0,2019-12-20 05:16:25,24.9
0,2019-12-11 05:16:38,27.7
0,2019-12-31 05:17:04,22.4
0,2019-12-04 05:17:07,25.0
0,2019-12-04 05:17:29,26.5
0,2019-12-05 05:17:59,26.7
0,2019-12-06 05:18:21,24.7
0,2019-12-08 05:18:44,26.4
0,2019-12-30 05:18:48,24.3
0,2019-12-11 05:19:02,25.7
0,2019-12-08 05:19:04,24.4
0,2019-12-02 05:19:09,27.4
0,2019-12-20 05:19:20,18.3
0,2019-12-06 05:20:38,26.5
0,2019-12-16 05:21:20,23.0
0,2019-12-11 05:21:46,23.5
0,2019-12-11 05:22:00,23.0
0,2019-12-26 05:22:04,29.3
0,2019-12-22 05:22:08,24.7
0,2019-12-05 05:22:15,20.7
0,2019-12-08 05:22:20,27.8
0,2019-12-16 05:22:25,27.7
0,2019-12-29 05:22:32,21.1
0,2019-12-05 05:23:00,26.6
0,2019-12-12 05:23:07,26.7
0,2019-12-16 05:23:20,26.8
0,2019-12-11 05:23:23,24.2
0,2019-12-18 05:23:28,24.0
0,2019-12-20 05:23:49,22.2
0,2019-12-13 05:23:57,24.0
0,2019-12-27 05:24:06,27.3
0,2019-12-18 05:24:12,24.7
0,2019-12-10 05:24:26,28.1
0,2019-12-09 05:24:29,23.9
0,2019-12-18 05:24:29,25.0
0,2019-12-05 05:24:47,32.1
0,2019-12-26 05:25:02,29.2
0,2019-12-06 05:25:18,24.9
0,2019-12-11 05:25:22,26.0
0,2019-12-18 05:25:44,27.4
0,2019-12-25 05:26:11,26.0
0,2019-12-31 05:26:54,30.2
0,2019-12-06 05:27:03,30.6
0,2019-12-18 05:27:18,25.6
0,2019-12-21 05:27:32,26.7
0,2019-12-03 05:27:57,25.7
0,2019-12-21 05:28:27,25.1
0,2019-12-23 05:28:33,25.9
0,2019-12-09 05:28:58,26.1
0,2019-12-27 05:29:14,24.3
0,2019-12-04 05:29:15,32.5
0,2019-12-15 05:29:15,22.8
0,2019-12-18 05:29:16,25.1
0,2019-12-30 05:29:26,31.2
0,2019-12-11 05:29:42,24.0
0,2019-12-23 05:29:57,25.2
0,2019-12-17 05:30:05,28.3
0,2019-12-08 05:30:19,23.2
0,2019-12-20 05:30:34,23.6
0,2019-12-23 05:30:39,25.2
0,2019-12-05 05:30:46,25.7
0,2019-12-10 05:30:47,24.6
0,2019-12-17 05:30:55,26.0
0,2019-12-25 05:30:55,25.9
0,2019-12-16 05:31:14,30.8
0,2019-12-10 05:31:25,25.5
0,2019-12-01 05:31:57,25.0
0,2019-12-12 05:32:14,23.5
0,2019-12-16 05:32:23,22.8
0,2019-12-20 05:33:04,24.3
0,2019-12-03 05:33:08,24.3
0,2019-12-18 05:33:21,25.1
0,2019-12-05 05:33:28,28.1
0,2019-12-08 05:33:31,27.2
0,2019-12-05 05:33:36,31.0
0,2019-12-05 05:33:38,26.7
0,2019-12-23 05:34:16,24.5
0,2019-12-22 05:34:37,24.3
0,2019-12-04 05:35:40,26.0
0,2019-12-10 05:36:20,27.6
0,2019-12-23 05:36:56,26.4
0,2019-12-10 05:37:52,27.7
0,2019-12-09 05:37:55,24.1
0,2019-12-05 05:38:15,22.6
0,2019-12-11 05:38:29,30.1
0,2019-12-19 05:38:32,30.2
0,2019-12-05 05:38:41,25.8
0,2019-12-25 05:39:26,25.3
0,2019-12-03 05:39:31,28.1
0,2019-12-03 05:40:16,25.2
0,2019-12-18 05:40:18,24.6
0,2019-12-03 05:40:24,21.6
0,2019-12-17 05:41:16,25.7
0,2019-12-18 05:41:36,23.6
0,2019-12-24 05:41:37,25.8
0,2019-12-24 05:42:21,26.8
0,2019-12-18 05:42:28,28.6
0,2019-12-22 05:42:32,20.6
0,2019-12-02 05:43:09,25.3
0,2019-12-09 05:43:16,25.7
0,2019-12-06 05:43:34,28.3
0,2019-12-29 05:43:41,25.0
0,2019-12-05 05:43:50,23.6
0,2019-12-02 05:43:57,27.0
0,2019-12-13 05:44:32,27.2
0,2019-12-03 05:44:35,25.3
0,2019-12-30 05:44:48,23.6
0,2019-12-03 05:45:46,23.4
0,2019-12-25 05:46:06,30.2
0,2019-12-01 05:46:47,38.6
0,2019-12-10 05:47:03,31.8
0,2019-12-31 05:47:23,31.5
0,2019-12-12 05:47:40,30.3
0,2019-12-05 05:47:57,23.4
0,2019-12-18 05:48:05,24.1
0,2019-12-30 05:49:08,26.1
0,2019-12-13 05:50:01,22.2
0,2019-12-12 05:50:22,27.2
0,2019-12-23 05:50:27,24.3
0,2019-12-27 05:50:29,23.5
0,2019-12-18 05:50:39,25.0
0,2019-12-28 05:51:04,30.7
0,2019-12-08 05:51:16,25.2
0,2019-12-17 05:51:33,23.5
0,2019-12-17 05:52:18,26.0
0,2019-12-05 05:52:50,23.0
0,2019-12-06 05:53:00,29.6
0,2019-12-09 05:53:10,26.6
0,2019-12-27 05:54:23,22.4
0,2019-12-04 05:54:28,23.3
0,2019-12-15 05:54:42,30.3
0,2019-12-22 05:54:43,23.4
0,2019-12-24 05:54:58,27.2
0,2019-12-27 05:55:50,26.2
0,2019-12-12 05:56:04,29.0
0,2019-12-09 05:56:08,28.5
0,2019-12-04 05:56:18,28.9
0,2019-12-06 05:56:23,27.3
0,2019-12-11 05:56:30,23.5
0,2019-12-24 05:56:40,29.0
0,2019-12-27 05:57:12,24.9
0,2019-12-02 05:57:42,25.7
0,2019-12-18 05:58:27,25.0
0,2019-12-03 05:59:17,25.8
0,2019-12-01 05:59:23,25.8
0,2019-12-10 05:59:35,32.6
0,2019-12-16 05:59:50,26.9
0,2019-12-02 05:59:51,27.1
0,2019-12-08 05:59:53,30.4
0,2019-12-13 05:59:55,31.4
0,2019-12-02 06:00:31,23.7
0,2019-12-30 06:01:00,27.0
0,2019-12-02 06:01:04,23.0
0,2019-12-12 06:01:21,26.1
0,2019-12-08 06:01:29,25.5
0,2019-12-09 06:02:25,24.8
0,2019-12-22 06:02:25,26.3
0,2019-12-03 06:02:47,22.7
0,2019-12-23 06:03:00,28.4
0,2019-12-13 06:03:29,26.4
0,2019-12-30 06:03:53,28.0
0,2019-12-03 06:04:20,23.9
0,2019-12-13 06:04:28,25.4
0,2019-12-12 06:04:54,23.2
0,2019-12-01 06:04:57,27.6
0,2019-12-30 06:05:25,32.8
0,2019-12-11 06:05:32,26.2
0,2019-12-26 06:06:05,29.5
0,2019-12-23 06:06:06,23.3
0,2019-12-12 06:06:43,27.1
0,2019-12-08 06:07:21,21.4
0,2019-12-04 06:07:23,22.5
0,2019-12-10 06:07:39,29.2
0,2019-12-18 06:07:48,21.4
0,2019-12-30 06:08:05,24.3
0,2019-12-22 06:08:09,22.1
0,2019-12-21 06:09:17,33.8
0,2019-12-05 06:09:25,25.6
0,2019-12-10 06:09:27,31.9
0,2019-12-08 06:09:43,24.7
0,2019-12-25 06:09:43,26.8
0,2019-12-01 06:09:53,24.1
0,2019-12-07 06:10:10,24.8
0,2019-12-01 06:10:27,25.9
0,2019-12-04 06:10:49,22.1
0,2019-12-13 06:11:02,26.2
0,2019-12-31 06:11:29,21.1
0,2019-12-01 06:11:32,25.9
0,2019-12-06 06:11:51,26.6
0,2019-12-09 06:11:53,24.3
0,2019-12-29 06:12:18,24.1
0,2019-12-13 06:12:28,24.5
0,2019-12-26 06:12:29,28.4
0,2019-12-27 06:13:02,29.8
0,2019-12-09 06:13:05,25.4
0,2019-12-27 06:13:32,24.4
0,2019-12-25 06:13:33,25.6
0,2019-12-29 06:13:37,25.8
0,2019-12-30 06:13:39,30.2
0,2019-12-04 06:13:44,23.2
0,2019-12-03 06:13:47,22.4
0,2019-12-19 06:14:03,24.8
0,2019-12-05 06:14:05,25.3
0,2019-12-03 06:14:09,25.6
0,2019-12-18 06:14:14,26.3
0,2019-12-13 06:14:16,29.1
0,2019-12-16 06:14:28,24.5
0,2019-12-19 06:14:28,23.8
0,2019-12-13 06:14:32,24.7
0,2019-12-12 06:14:54,27.2
0,2019-12-25 06:15:01,30.2
0,2019-12-25 06:15:02,26.3
0,2019-12-26 06:15:41,28.3
0,2019-12-17 06:15:52,26.3
0,2019-12-30 06:16:02,25.9
0,2019-12-29 06:16:17,24.2
0,2019-12-06 06:16:27,19.5
0,2019-12-06 06:16:36,21.8
0,2019-12-24 06:16:45,24.5
0,2019-12-06 06:16:46,22.6
0,2019-12-06 06:16:46,26.8
0,2019-12-08 06:16:48,26.3
0,2019-12-09 06:16:54,26.8
0,2019-12-04 06:17:03,28.3
0,2019-12-15 06:17:21,32.2
0,2019-12-03 06:17:37,24.4
0,2019-12-04 06:17:43,31.3
0,2019-12-03 06:17:55,27.6
0,2019-12-09 06:18:01,30.8
0,2019-12-20 06:18:14,26.5
0,2019-12-08 06:18:33,23.9
0,2019-12-17 06:18:50,26.0
0,2019-12-19 06:18:50,22.8
0,2019-12-23 06:18:50,24.3
0,2019-12-25 06:19:33,29.8
0,2019-12-26 06:20:22,27.9
0,2019-12-03 06:20:33,25.4
0,2019-12-18 06:21:26,26.7
0,2019-12-09 06:21:38,27.2
0,2019-12-09 06:21:51,24.0
0,2019-12-01 06:21:58,29.6
0,2019-12-16 06:22:39,24.9
0,2019-12-08 06:22:58,24.0
0,2019-12-16 06:23:15,22.1
0,2019-12-10 06:23:35,27.8
0,2019-12-09 06:23:40,23.9
0,2019-12-08 06:23:43,22.2
0,2019-12-13 06:23:59,26.0
0,2019-12-17 06:24:00,22.3
0,2019-12-14 06:24:26,26.9
0,2019-12-10 06:24:29,25.5
0,2019-12-09 06:25:17,25.6
0,2019-12-03 06:26:24,22.0
0,2019-12-18 06:26:34,25.1
0,2019-12-26 06:26:44,31.4
0,2019-12-23 06:26:54,25.7
0,2019-12-27 06:26:54,23.9
0,2019-12-04 06:27:06,25.0
0,2019-12-15 06:27:43,26.2
0,2019-12-22 06:28:05,23.9
0,2019-12-20 06:28:10,22.5
